,date_time,username,user_id,post_type,text,image
34,2022-08-12 11:25:57,Anansit Ch,100001653654093,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอ', 'หมู่บ้าน', 'สิ', 'ริน', '2', 'ห้อง', 'ชั้น', '1', '1', 'ห้อง', 'สัญญา', 'หอ', 'เรือน', 'ไพริน', 'สิ', 'ริน', '2', '4000', 'เดือน', '2', 'ห้อง', 'สัญญา', 'หอ', 'เรือน', 'เพ', 'รช', 'สิ', 'ริน', '2', '4000', 'เดือน', '3800', 'เดือน', '2', 'หอ', 'ติดกัน', 'น้ำ', '25', 'ไฟ', '65']",
35,2022-08-09 18:10:11,KMUTNB Community,1095747231324637,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอพัก', 'ตา', 'หมอ', 'ยาย', 'ยุ้ย', 'รายเดือน', '4000', 'ไฟ', '8', 'ยูนิต', 'ค่าน้ำ', '18', 'ยูนิต', 'มอ', 'เดิน', 'มอ', '150', 'เมตร', 'รายละเอียด', 'ทัก', 'คุย', 'คับ', 'ดู', 'รูป', 'ห้อง', 'เม้น']",https://scontent.fbkk2-4.fna.fbcdn.net/v/t39.30808-6/298602211_735995487484840_5486509072612066201_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&ccb=1-7&_nc_sid=5bac3a&_nc_ohc=EUrbpRnbhJ0AX8O1DkI&_nc_ht=scontent.fbkk2-4.fna&oh=00_AT9EWIgDAMx3HMvpuE34XSMqRq9ikeZNm2PhhbF-Zl5fwA&oe=6357A86D
36,2022-09-10 10:08:40,Veerakorn Jareansuk,100042655672752,ประกาศของซื้อขาย,"['ขาย', 'ตู้เย็น', 'มือสอง', 'ใช้งาน', 'มอ', 'ไหม', 'เสนอ', 'ครั', 'บ', 'ขอบคุณ']",
37,2022-09-20 20:13:36,ณัฐนันท์ ลูกแป้น,100001685366897,ประกาศของซื้อขาย,"['ขาย', 'โครงการ', 'ลุมพินี', 'นคร', 'อินทร์', 'ริเวอร์', 'วิว', '6000', 'บาท', 'เดือน', 'ขนาด', 'ห้อง', '2639', 'ตรม', 'ชั้น', '18', '1', 'ห้องนอน', '1', 'ห้องน้ำ', 'แอร์', '1', 'ตัว', 'สิ่งอำนวยความสะดวก', 'หิ้ว', 'กระเป๋า', 'อยู๋', 'ห่าง', 'mrt', 'สาย', 'สีม่วง', 'สถานี', 'แยก', 'ติวานนท์', '13', 'กม', 'เครื่องใช้ไฟฟ้า', 'เฟอร์นิเจอร์', 'เครื่องซักผ้า', 'ทีวี', 'ตู้เย็น', 'แอร์', 'ไมโครเวฟ', 'ตู้เสื้อผ้า', 'โซฟา', 'เตียง', 'ที่นอน', 'พื้นที่', 'ส่วนกลาง', 'สิ่งอำนวยความสะดวก', 'สระว่ายน้ำ', 'ฟิตเนส', 'สวน', 'พักผ่อน', 'ห้อง', 'สันทนาการ', 'เด็กเล็ก', 'ห้องสมุด', '↪รปภ', '24', 'ชั่วโมง', 'ที่จอดรถ', 'ระบบ', 'คีย์', 'การ์ด', 'กล้องวงจรปิด', 'ร้าน', 'สะดวก', 'ซื้อ', '711', 'เครื่องซักผ้า', 'ตู้', 'กดน้ำ', 'หยอด', 'เหรียญ', 'สถานที่สำคัญ', 'ใกล้เคียง', 'ท่าน้ำ', 'นนท์', 'big', 'c', 'แยก', 'ติวานนท์', 'tesco', 'lotu', 'central', 'รัตนาธิเบศร์', 'tesco', 'lotu', 'นคร', 'อินทร์', 'esplanad', 'งาม', 'วงศ์วาน', 'the', 'walk', 'the', 'crystal', 'home', 'pro', 'ราชพฤกษ์', 'mrt', 'กระทรวงสาธารณสุข', 'ม', 'เทคโนโลยี', 'พระ', 'จอมเกล้า', 'พระนครเหนือ', 'ม', 'เทคโนโลยี', 'ราชมงคล', 'พระนคร', 'วิทยาเขต', 'พระนครเหนือ', 'เงื่อนไข', 'การเช่า', 'ค่าเช่า', '6000', 'บ', 'เดือน', 'ประกัน', '2', 'เดือน', 'ล่วงหน้า', '1', 'เดือน', 'สัญญาเช่า', '1', 'ปี', 'ติดต่อ', 'นัด', 'ชม', 'ห้อง', 'สอบถาม', 'ข้อมูล', 'ขาย', '155', 'ลบ', 'inbox', 'โทร', '0943176377', 'id', 'line', 'donat', '302']",https://m.facebook.com/photo/view_full_size/?fbid=5582680855131371&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
38,2022-10-11 23:21:23,Aum Pornphimol,100003309477791,ประกาศของซื้อขาย,"['sold', 'อนุ', 'ญาติ', 'ส่งต่อ', 'iphon', '12', 'pro', '128', 'gb', 'ราคา', '21000', 'บาท', 'ตัว', 'เครื่อง', 'สภาพ', 'สวย', 'ใช้งาน', 'ปกติ', 'ทำ', 'ตก', 'มีตำหนิ', 'เครื่อง', 'ศูนย์', 'ไทย', 'ติด', 'ฟิลม์', 'กระจก', 'ใช้งาน', 'ติด', 'ฟิล์ม', 'กล้อง', 'เคส', 'กล้อง', 'อุปกรณ์', 'เดิม', 'ตัว', 'กล่อง', 'กล่อง', 'แถม', 'casitifi', 'ของแท้', 'มูลค่า', '1890', 'บาท', 'เคส', 'ใส', 'ringk', '390', 'บาท', 'ขาย', 'รุ่นใหม่', 'สนใจ', 'ทัก', 'ดู', 'รูป', 'วี', 'ดิ', 'โอ', 'คอ', 'ล', 'เช็ค', 'นัด', 'มจพ']",https://m.facebook.com/photo/view_full_size/?fbid=5566278303492430&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
39,2022-10-03 16:35:15,Thiradon Mansoun,100002614322082,ประกาศของซื้อขาย,"['หา', 'ตู้เย็น', 'ขาย']",
40,2022-10-12 07:34:00,Palm Parinchai,100004762301773,ประกาศของซื้อขาย,"['ขาย', 'งับ', 'ใส่', 'หิ้ว', 'กล่อง', 'ขาย', 'ใส่', 'เบอร์', '104041', '1400', 'b', 'นัด', 'มอ', 'ครับผม']",https://m.facebook.com/photo/view_full_size/?fbid=2255330514635670&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
41,2022-10-11 21:02:21,จักษณา อนันต์,100005890631250,ประกาศของซื้อขาย,"['‼', 'ขาย', 'สัญญา', 'หอ', 'u', 'life', 'prime', '‼', 'สัญญา', '10000', 'บาท', 'เข้าเดือน', '10500', 'บาท', '20500', 'บาท', 'ตอน', 'หมดสัญญา', 'ได้คืน', '10000', 'บาท', 'หมดสัญญา', 'กค', '2566', 'ห้อง', '2', 'ห้อง', 'แยก', 'นั่งเล่น', 'ห้องน้ำ', 'ชั้น', '8', 'ห้อง', 'ด้านหลัง', 'ห้อง', 'เดือน', '10500', '฿', 'ค่าน้ำ', '18', '฿', 'ไฟ', '8', '฿', 'ขั้นต่ำ', 'มีค่า', 'ส่วนกลาง', 'กุญแจ', 'คีย์', 'การ์ด', '4', 'ชุด', 'เสียเงิน', 'มีระบบ', 'รักษา', 'ความปลอดภัย', 'keycard', 'รปภ', 'หน้า', 'หอ', 'เวลา', 'กลางคืน', 'บันไดหนีไฟ', 'กลาง', 'หอ', 'ชั้น', 'wifi', 'เดือน', '500', 'เครื่องซักผ้า', 'เลขคี่', 'เครื่องกรองน้ำ', 'ชั้น', '1', 'ที่นั่ง', 'ส่วนกลาง', 'ฟิตเนส', 'ล๊อบ', 'บี้', 'พัสดุ', 'เครื่องใช้ไฟฟ้า', 'ห้อง', 'แอร์', 'เครื่องทำน้ำอุ่น', 'ตู้เย็น', 'เฟอร์นิเจอร์', 'เตียง', '5', 'ฟุต', '1', 'เตียง', 'เตียง', '35', 'ฟุต', '1', 'เตียง', 'โซฟา', '4', 'ที่นั่ง', 'โต๊ะเขียนหนังสือ', 'เก้าอี้', '4', 'ที่นั่ง', 'ตู้เสื้อผ้า', 'บิ้ว', 'อิน', '2', 'ตู้', 'อ่าง', 'ล้างจาน', 'ระเบียง', 'ราวตากผ้า', 'ตัว', 'ห้องน้ำ', 'แบ่ง', 'โซน', 'เปียก', 'โซน', 'แห้ง', 'วาง', 'สำหรับ', 'อาบน้ำ', 'สนใจ', 'inbox', 'รูป', 'สอบถาม']",https://m.facebook.com/photo/view_full_size/?fbid=2237849786421354&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
42,2022-10-12 04:08:58,Thanakorn Vitanasin,100038509747237,ประกาศของซื้อขาย,"['ขาย', 'กีตาร์', 'โปร่ง', 'hummingbird', 'om', '1', 's', 'รุ่น', 'เลิก', 'ผลิต', 'ใช้งาน', 'สภาพ', 'หมายเหตุ', 'สาย', 'ใช้งาน', 'ปกติ', 'ราคา', '3690', 'บาท', 'มือ', '1', 'ราคา', '6', 'xxx', 'นัด', 'มอ']",https://m.facebook.com/photo/view_full_size/?fbid=774019703891681&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
43,2022-10-09 13:10:38,Sirilak Hanimit,100004073944380,ประกาศของซื้อขาย,"['แบ่ง', 'ขาย', 'appl', 'pencil', 'tip', 'ค้า', 'นัด', 'รับได้', 'พรุ่งนี้', 'มอ', 'มอ', 'หัว', '230', 'งับ', 'อะ', 'แด', 'ป', 'เต', 'อร', '์', 'appl', 'usb', '5', 'w', '1', 'หัว', 'ค้า', '2', 'ปล', 'ใช้แล้ว']",https://m.facebook.com/photo/view_full_size/?fbid=3036327956512973&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391652353027907006%3Amf_story_key.1258943781571712%3Atop_level_post_id.1258943781571712%3Atl_objid.1258943781571712%3Acontent_owner_id_new.100004073944380%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.3036327956512973%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_92jbGojvG9GRB%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100004073944380%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1665295838%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1258943781571712%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100004073944380%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
44,2022-10-11 13:22:31,Bam Parichat,100007475162440,ประกาศของหาย,"['เจอ', 'airpod', 'รุ่น', '2', 'หล่น', 'แถว', 'ตึก', '78', '40', 'ไหม', 'หาย', 'ตอนเที่ยง', 'หลังจากที่', 'เรียน', 'ห้อง', '78315', 'ใส่', 'เคส', 'ตั้งชื่อ']",
45,2022-09-21 15:59:49,Jinjutha Sithornkul,100013709179161,ประกาศของซื้อขาย,"['แบ่ง', 'ขาย', 'หัว', 'appl', 'pencil', 'แบบนี้', 'ไหม']",https://m.facebook.com/photo/view_full_size/?fbid=1494277947705830&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391652353152653178%3Amf_story_key.1244616993004391%3Atop_level_post_id.1244616993004391%3Atl_objid.1244616993004391%3Acontent_owner_id_new.100013709179161%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.1494277947705830%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_lw5xaiG1g30j9%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100013709179161%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1663750789%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1244616993004391%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100013709179161%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
46,2022-10-10 22:51:12,Vimolphun Mueangsanthia,100001587429957,ประกาศของหาย,"['ขออนุญาต', 'เจอ', 'กุญแจ', 'honda', 'wave', 'พวงกุญแจ', 'red', 'bull', 'หาย', 'บริเวณ', 'มอ', 'สิ', 'ริน', '2', 'หอ', 'ตั้งใจ', 'วัด', 'ส่งคืน', 'ร้าน', 'ส้มตำ', 'ม', '44', 'รางวัล']",https://m.facebook.com/photo/view_full_size/?fbid=5710976892298502&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391648848233991074%3Amf_story_key.1260179471448143%3Atop_level_post_id.1260179471448143%3Atl_objid.1260179471448143%3Acontent_owner_id_new.100001587429957%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.5710976892298502%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX806bJqlxmmPB6k%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100001587429957%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1665417072%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1260179471448143%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100001587429957%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
47,2022-10-10 17:22:17,KMUTNB Community,676193873925158,ประกาศของซื้อขาย,"['ปล่อย', 'บัตร', 'sub', 'วันที่', '11', '2', 'ใบ', 'ขาย']",
48,2022-10-10 19:37:30,KMUTNB Community,562237092035296,ประกาศของหาย,"['เจอ', 'airpod', 'รุ่น', '2', 'หล่น', 'แถว', 'ตึก', '81', 'มั้ง', 'หาย', 'พฤหัส', 'ที่ผ่านมา', 'ตัว', 'หูฟัง', '2']",
49,2022-10-10 18:21:52,Mangpor Thanabadin,100016519440641,ประกาศของซื้อขาย,"['ม', 'ร้าน', 'ขาย', 'อุ', 'ปก', 'รณ', 'ดนตรี', 'ไหม', 'คา', 'โป้', 'ขาย', 'แบ่งปัน', 'ผม', 'สัก']",
50,2022-10-10 10:17:43,KMUTNB Community,3153876294867459,ประกาศของหาย,"['ผม', 'ทำ', 'บัตร', 'นักศึกษา', 'หาย', 'แจ้ง']",
51,2022-10-06 13:03:28,ผัก ขม,100002136431764,ประกาศของหาย,"['ผู้หญิง', 'ชื่อ', 'สนุ๊ก', 'บุคคล', 'อันตราย', 'เข้ามา', 'ตีสนิท', 'สอง', 'บอ', 'ตัวเอง', 'โทรศัพท์', 'บัตร', 'ประชน', 'กระเป๋า', 'เงิน', 'หาย', 'แล้', 'วจะ', 'ขอยืม', 'เงิน', 'เดี๋ยว', 'น้อง', 'โอน', 'คืนให้', 'น้อง', 'รู้', 'ตัวตน', 'รึเปล่า', 'ตอนนี้', 'คน', 'โดน', 'คน', 'เจอ', 'แถว', 'ร้านเหล้า', 'มอ', 'บอ', 'ตัวเอง', 'หอ', 'แถว', 'ริมน้ำ', 'หอ', 'คนอื่น', 'ตัวเอง', 'ที่อยู่', 'หอ', 'หา', 'คน', 'เกาะ', 'คน', 'พูดเก่ง', 'ดู', 'น่าเชื่อถือ', 'คำพูด', 'updat', 'ตอนนี้', 'ดูแล', 'ครอบครัว', 'พ่อ', 'ยอมให้', 'ตัวส่ง', 'ตำรวจ', 'มีโอกาส', 'ที่จะ', 'หนี', 'ออกมา', 'ทำ', 'เดิม', 'ท่าที', 'ที่จะ', 'สำนึกผิด', 'เจอ', 'แนะนำ', 'เลี่ยง', 'ที่จะ', 'เข้าไป', 'พูดคุย', 'ความช่วยเหลือ', 'edit', 'ลบ', 'ข้อมูล', 'ส่วนตัว', 'บางส่วน', 'เบลอ', 'หน้า', 'โดน', 'พร', 'บ', 'คอม', 'คดี', 'ทำ', 'อยากได้', 'ข้อมูล', 'แจ้งความ', 'inbox']",https://m.facebook.com/photo/view_full_size/?fbid=5455266877887806&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
52,2022-10-04 18:31:14,Pattaranan Khachai,100008160340707,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอพัก', 'หญิง', 'กาญจน์', 'ห้อง', 'ตึก', 'ตึก', '3', 'ติดกับ', 'บ้านเรือน', 'ไทย', 'ชั้น', '5', 'ลม', 'เย็น', 'ตอนเช้า', 'แดด', 'แรง', 'เสียง', 'สงบ', 'ประตู', 'มอ', 'ออกมา', 'เลี้ยวซ้าย', 'ตรงข้าม', 'หอ', 'ชาย', 'จินตนา', 'เดินทาง', 'สะดวก', 'ร้านอาหาร', 'จิปาถะ', 'เจ้าของ', 'หอ', 'ใจ', 'ดีมาก', 'ซ่อม', 'ติดต่อ', 'เจ้าของ', 'หอ', 'ผู้ดูแล', 'หอคอย', 'ทำความสะอาด', 'ที่จอดรถ', 'มอเตอร์ไซค์', 'รายละเอียด', 'ค่าใช้จ่าย', 'สัญญา', 'ประกัน', 'ห้อง', '10000', 'บาท', 'ห้อง', 'เดือน', '5000', 'บาท', '15000', 'บาท', 'สัญญา', '1', 'ปี', 'ตอนนี้', 'เหลือประมาณ', '89', 'เดือน', 'หมดสัญญา', 'เดือน', 'กรกฎาคม', 'พศ', '2566', 'รายละเอียด', 'ห้อง', 'ห้อง', 'เดือน', '5000', 'บาท', 'ค่าน้ำ', '8', 'บาท', 'ขั้นต่ำ', '50', 'บาท', 'เดือน', 'ไฟ', '18', 'บาท', 'มีค่า', 'ส่วนกลาง', 'กุญแจ', 'คีย์', 'การ์ด', '1', 'ชุด', 'สิ่งอำนวยความสะดวก', 'หอ', 'เครื่องซักผ้า', 'ชั้น', '1', '3', 'เครื่อง', 'เครื่องกรองน้ำ', 'ชั้น', '1', '1', 'เครื่อง', 'ตู้', 'กด', 'เซเว่น', '1', 'เครื่อง', 'ของกิน', 'เครื่องใช้ไฟฟ้า', 'เฟอร์นิเจอร์', 'ห้อง', 'แอร์', 'ตู้เสื้อผ้า', 'เตียง', '5', 'ฟุต', 'โต๊ะ', '1', 'ตัว', 'เก้าอี้', '2', 'ตัว', 'ระเบียบ', 'ราวตากผ้า', 'ตาข่าย', 'นก', 'ห้องน้ำ', 'ชั้นวางของ', '2', 'ตำแหน่ง', 'ฝักบัว', 'หน้า', 'กระจก', 'free', 'wifi', '1', 'user', 'ใช้ได้', '2', 'เครื่อง', 'สนใจ', 'ib', 'สอบถาม']",https://m.facebook.com/photo/view_full_size/?fbid=3441340302814614&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
53,2022-10-09 18:18:37,KMUTNB Community,2867935256847910,ประกาศของซื้อขาย,"['ขาย', 'ตู้เย็น', 'ใช้ได้', 'ไหม']",
54,2022-10-08 20:56:41,Panuvit Temjai,100081157561233,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอพัก', 'ชาย', 'จินตนา', 'พิกัด', 'ออกจาก', 'ประตู', 'มอ', 'เลี้ยวซ้าย', 'ตรงข้าม', 'หอพัก', 'หญิง', 'กานต์', 'เดิน', 'ทางเข้า', 'มอ', 'สะดวก', 'สัญญา', '7000', 'ปกติ', '8000', 'ลด', 'ib', 'คุย', 'รายละเอียด', 'ห้อง', 'ราคา', '4600', 'เดือน', 'ค่าน้ำ', '18', 'ไฟ', '8', 'มีระบบ', 'รักษา', 'ความปลอดภัย', 'เข้าออก', 'keycard', 'คน', 'ดูแล', 'หอ', 'กลางวัน', 'เครื่องซักผ้า', 'หอ', 'โต๊ะ', 'เก้าอี้', 'ตู้เสื้อผ้า', 'สัญญา', 'ค่าเช่า', 'ล่วงหน้า', '1', 'เดือน', '7000460011600', 'ลด', 'ib', 'คุย']",https://m.facebook.com/photo/view_full_size/?fbid=156479970400588&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
55,2022-10-08 21:35:33,Phar Dedpon,100004745566292,ประกาศของหาย,"['ตามหา', 'บัตร', 'นศ', 'กาญจนา', 'พร', 'เดช', 'พล', 'ลืม', 'ตู้', 'atm', 'กรุงเทพ', 'หน้า', 'ตึก', '78', 'หาย', 'ศุกร์']",
56,2022-10-08 21:20:45,Pir Prite,100005422903090,ประกาศของซื้อขาย,"['ขาย', 'ขาย', 'usb', '4', 'port', '120', 'บาท', 'ฟรี', 'em', 'usb', 'สนใจ', 'สินค้า', 'ทัก']",https://m.facebook.com/photo/view_full_size/?fbid=2106687862855290&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
57,2022-09-04 16:22:20,Thanchanok Poonnam,100004299733511,ประกาศของซื้อขาย,"['หา', 'หอ', 'ว่าง', 'มอ', 'ขาย', 'สัญญา', 'ห้อง', '5000', 'ย้าย', 'เข้าเดือน', 'หน้า']",
58,2022-09-29 19:26:01,KMUTNB Community,1538697576579526,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอ', 'ใหม']",
